"Data Source","World Development Indicators",

"Last Updated Date","2026-02-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Comoros","COM","Domestic credit to private sector by banks (% of GDP)","FD.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","5.24628168844463","5.93349562612022","7.64017475704656","3.9752762863405","4.4543380017003","5.02787956029951","6.81223927666114","5.98687598954657","8.25299551815604","8.51879053880664","8.65245649107321","7.28934462773072","6.54495796396039","6.42827024306642","4.45737206306199","5.3254586896022","4.31485794131346","5.00745295323272","5.24223204065495","4.25438202628584","4.3208427998327","4.71791111933364","4.10564971819776","5.12905263231004","4.94674317466554","5.3118625721658","6.3027462995612","8.72133973384753","10.3754513691185","10.5176893045609","11.8577007849364","12.5740717941047","13.4583381010686","15.6112953298198","15.9324074977219","16.2597166677273","15.7302550512325","15.3938171030103","14.7652366122066","16.0390796155916","16.737936987635","18.0104920788456","","",
"Cabo Verde","CPV","Domestic credit to private sector by banks (% of GDP)","FD.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","3.11824445986651","3.19965461988604","2.80805983924284","2.67559067492178","2.07219650419914","2.17269605669929","1.66364283329239","2.22022661879494","2.87956334206983","3.44040102676143","4.71478127714152","4.44912264711317","4.63665488335855","13.9335951900006","19.4438876924603","24.8192989927878","24.3955477939551","29.6394757531599","29.8824723866021","39.2921534017335","38.2490780227348","29.2439650984942","32.2612112715757","34.0537475485502","36.3343895537064","37.6807280271513","43.607391287698","40.9028871203151","46.9666715814271","52.3770476333424","55.6103530679169","59.5085338532935","58.1303071775546","58.0773849507138","57.1923718603113","56.0060113993158","54.6222409631475","54.9453516880714","53.1966222446449","51.1958291912482","67.8711237411038","66.7737491520925","57.2221312114435","55.6339900867294","","",
"Costa Rica","CRI","Domestic credit to private sector by banks (% of GDP)","FD.AST.PRVT.GD.ZS","27.0477170391388","27.1737210181256","25.7641340909893","26.7111184171179","29.2140092883976","29.8612686846751","27.6933134825722","27.380823337128","25.9231089379739","25.2311986060651","25.3965828920709","29.5922669017346","28.8006037147934","25.5530187204497","27.9977604515672","29.2431835880841","28.5960262338215","26.3775749671975","28.5226490867799","29.4693556146235","27.7494530388581","23.2038062718242","18.7354303837933","21.3805156440911","19.9090981032557","19.0238672431965","17.8916072841475","18.9580555393497","17.7567629698167","16.3351143796106","15.8369193029177","11.0056286860284","12.4546205300838","14.3365549074619","13.9762947146592","10.7216683082591","13.6000133816292","14.8000626005529","19.0548809180046","22.4523237163601","25.503276803477","28.2423195133849","30.3807783575573","31.5926527806559","31.8429380744627","35.3378747837763","37.4353217203034","43.2966792360177","48.8959096127163","46.9879572216953","43.6558109471263","45.4706340602883","46.920056810032","49.1218647311412","52.494259325461","54.4800079966556","57.8371180370054","58.5611298914755","59.3662181163198","55.2332643301867","59.189438201214","55.5581371785144","51.6546729048357","50.0984683079258","50.9742393807812","",
"Caribbean small states","CSS","Domestic credit to private sector by banks (% of GDP)","FD.AST.PRVT.GD.ZS","","","","","","","","14.8502658341946","15.1257590135506","30.495470157721","33.1707096047578","26.7576407150063","29.0336607224609","31.6764099362916","22.0856236487081","22.3936243908795","24.5955979800186","25.8072189043207","27.8333619209896","26.2880832748296","24.2272979216496","26.315832781783","27.3036316848504","30.9646225709017","31.3814432003809","31.1617000583635","32.0446485831847","32.9913155124824","33.6249586872007","33.5162379548912","33.0889114277242","35.3750798052056","35.9212901912042","36.5813361379472","34.8410746526995","36.9189938511726","38.5829359743198","38.7964533523103","40.3262003977604","40.1698552690567","40.354997198199","47.5802079762604","47.2511332187987","44.2336547807137","44.421006543343","43.5720964109239","43.1399375070372","43.6810927799317","41.1167311308237","48.9097167589489","42.2737317816631","40.3057835995755","41.9076245979088","41.6086647095912","41.1462803730598","43.2815656888485","45.1613138493327","44.0144180953574","43.4309966576101","43.5544668721988","50.4417386724905","43.0629696835485","36.1438232084759","37.4110401551685","31.8318872013732","",
"Cuba","CUB","Domestic credit to private sector by banks (% of GDP)","FD.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","Domestic credit to private sector by banks (% of GDP)","FD.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Domestic credit to private sector by banks (% of GDP)","FD.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Domestic credit to private sector by banks (% of GDP)","FD.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","144.419255356415","149.493012840461","147.195228621501","147.338509151311","156.534337063724","162.806321227766","180.560809230387","212.093506733987","226.238177594747","234.128270166471","242.425298402524","249.095015986358","254.551658820734","251.710266759916","243.304880425395","216.137570701221","191.690393503647","135.240645396808","106.611493751467","106.402007576953","87.3329388092712","70.7563423248242","60.5194555776807","56.6059946386801","",
"Czechia","CZE","Domestic credit to private sector by banks (% of GDP)","FD.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.981782375748","65.1907946755384","64.4817618411648","62.6936643057859","63.0741320091625","54.2334075957958","48.4489221642721","42.9175730299621","35.3594147803613","23.5222036438986","24.2296599918749","25.5893479354241","29.1821816254436","33.8323723065662","38.6977331757864","43.2709178108384","45.0637877787508","45.8568314227395","47.9233912566798","49.0456212700801","50.285979096721","49.0890623906262","49.2566016733691","50.5693130127214","50.2295271370274","50.7151227780991","49.4361990392383","51.9784610242612","52.0299060442265","48.6284715523913","47.7134936234073","48.0216784542993","",
"Germany","DEU","Domestic credit to private sector by banks (% of GDP)","FD.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111.240170458005","110.165745012493","108.505942047742","105.024726999965","103.75352043032","100.341277234171","95.4983439670839","95.4017333003769","96.8593447395117","86.7703402338582","83.2493237856355","82.1912420336658","80.6773115458681","77.7848998314609","76.5750899732105","75.8393970975304","75.6177563896781","76.1587988456711","77.4996042156685","82.9223176612417","81.6719260035738","80.1780974033624","76.3787206912979","","",
"Djibouti","DJI","Domestic credit to private sector by banks (% of GDP)","FD.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","54.3967922219052","","53.7766000046654","51.9313051802282","52.3354440271168","44.9879459920735","42.7161145796956","40.8563929332282","38.70374976155","38.2017200043487","42.7138916523469","44.2234751409534","43.0610280290141","46.0609959713861","28.8550655119462","32.0654354143763","26.4404220559006","24.3962198776258","22.5844501693345","21.1118901795143","20.0751157306315","20.1829119250613","22.5217826972719","24.3356079532783","29.3471303326915","33.1101651364158","30.9088339588642","28.9308988431593","22.1463874057357","22.1377018857024","21.7028460975101","20.4371265619881","21.1727542584921","21.6332373941692","22.3514833157846","21.153639250123","18.5968581486669","19.8343292529775","21.8231301046989","23.1025276600186","",
"Dominica","DMA","Domestic credit to private sector by banks (% of GDP)","FD.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","20.8773091294556","22.2143588776937","24.7441989252911","25.3239816315363","27.2908169100814","27.9218746988436","29.6821254651116","27.591229384774","27.5936805143508","23.6089878543735","22.8247764528708","27.8633564204123","34.307481795347","38.8208362446218","39.5087299447216","41.773213494525","43.6814396910638","43.7766352390692","46.4959997841367","45.4253202731984","47.2265209578642","47.0953808686862","46.8628523583589","50.4332663238446","43.1318255408919","42.7761983732133","41.7298305488313","42.0733437896781","45.2101842127672","47.2177383513182","46.5457044101112","46.7316610211341","46.398284692243","50.4433536142261","52.3689632609876","55.2126750939529","52.6516931770331","48.813726061265","47.5724320136163","44.1506480003869","47.2243698473433","41.653873816514","38.3560218453579","50.7542625074397","49.3802060716119","45.8489422030946","41.7730066174571","39.3862299594619","",
"Denmark","DNK","Domestic credit to private sector by banks (% of GDP)","FD.AST.PRVT.GD.ZS","26.496748524894","26.658824365158","26.9339526734414","27.8267264829039","27.9101092175366","27.2157339353444","29.2279735586337","28.8400362402575","27.6034173978495","28.1009450854355","27.185215602966","26.7468995104289","27.1722301269974","26.9639442552299","25.778295552106","27.7681293984822","26.6704524955806","26.5191758042151","25.2725787118758","23.5301434338851","23.5628802368151","22.7067494695698","22.2762319393779","24.0786933218636","26.5732163524841","28.773404661711","35.4828140332039","49.6541778739074","47.7997813993196","50.6429374562627","50.174408441142","41.7795484842916","39.1798711454924","34.2347407573376","30.0032897991386","30.2134806292494","30.4519272044344","31.2656088775417","34.2021106682203","33.8941854739298","131.921491858454","138.613679741025","141.46569709683","139.864644973646","145.291740243273","157.138022062798","168.745383886589","184.03730996541","190.316755626298","200.399008860108","192.829781269552","187.070965970457","182.294719350744","176.475358898675","173.40414329116","170.48078593545","167.059346282627","162.056089653455","161.960223775062","161.898678914292","163.53675512979","155.229321090433","143.406000566119","147.482098497207","144.093102209921","",
"Dominican Republic","DOM","Domestic credit to private sector by banks (% of GDP)","FD.AST.PRVT.GD.ZS","5.84473788432684","4.84635228669858","6.88023298143429","6.34566393980271","7.07878384153509","7.69057538565477","7.32798048582173","7.57441051410901","10.4791029561672","12.3315725314913","12.1272298889263","20.990699069907","21.0878534769045","22.9802115319004","26.7836757015415","26.2227717270505","28.370998355055","28.0966187787491","30.0599864819196","30.7734414781407","30.2390072914972","28.6142594527396","32.3331398021143","32.1040930091317","28.3174055545972","26.1540715077252","31.3624885409461","31.9129068542556","27.9431667706732","31.3257849173213","27.2920217977594","16.1500057206321","17.8497037843088","18.2288653081654","18.6334268586709","18.7746981888739","20.5300710338173","21.6603539496593","22.7650399324598","26.0330707427081","28.6107070225713","31.405564960629","32.403992004948","31.2052908529201","19.2904295058287","18.9248907846726","17.9707284870336","20.0047917218848","19.7712168763071","20.5446424207032","21.7612512617961","22.0005151913149","21.5674373699348","22.6105340080999","24.2217190222615","24.9261272141525","25.6794669403233","26.2023684498292","26.0275023970974","26.7995699989439","29.0806297763462","26.5507254787628","26.8796887891241","29.7857423814019","30.9030260047871","",
"Algeria","DZA","Domestic credit to private sector by banks (% of GDP)","FD.AST.PRVT.GD.ZS","","","","","10.8956959689503","10.0619840173586","8.95524345229113","13.0091057190414","20.4066813399171","29.6931512320864","27.0411822796371","33.6375512398332","46.5722282586177","48.1584509195656","41.3999117984874","49.4202039767084","53.100023738611","49.5191928422851","53.5018833268331","51.7256944307775","48.3021533111146","52.396028847471","62.0000021502891","64.9238340585244","66.3721965405314","68.7013350288655","69.284137573397","67.5069511515571","68.1230300583799","63.1741073169685","56.1432167218921","46.2891664910387","7.25090617723896","6.61415096098102","6.48669121823566","5.19798042404563","5.36381321454496","3.90461130348484","4.55241107055249","5.3698384101281","5.94905219189264","7.35064830095516","11.2247900124854","10.335213370193","10.1871546670834","11.421127894114","11.5017251839844","12.2855916116841","12.1122581846356","14.8286794932521","13.7742958941425","12.5488742058705","12.8934410793233","15.0524766379275","16.3999184158829","19.1940416812752","20.2346166999021","21.8449886502322","22.3718825950813","22.8981304002728","26.1031661322496","22.6446473775232","18.2286844136791","18.8336494806803","19.0177594233047","",
"East Asia & Pacific (excluding high income)","EAP","Domestic credit to private sector by banks (% of GDP)","FD.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","54.5645714580464","61.1756887152244","61.1873686295826","60.0007784680193","64.491954430474","71.5550298503415","73.7813528820088","75.6210617711744","81.7547116118353","80.9009226440013","82.932533627221","88.5237499812677","96.4816576169964","101.191732985539","97.8675271555715","95.7773062817638","95.4197460647771","100.047976733692","105.272596839285","101.357034295916","96.5884808768434","93.7107717481656","92.1360224155799","89.900438297802","108.491389582728","108.500755219866","107.276663002995","113.140687579426","118.97464540474","124.784698277219","135.946864569504","138.521011957777","137.764176965246","141.251643911489","146.810829583552","162.989557952796","160.049432757371","165.650550284883","172.690010535656","176.909115585823","",
"Early-demographic dividend","EAR","Domestic credit to private sector by banks (% of GDP)","FD.AST.PRVT.GD.ZS","11.6116771345741","12.0856610543074","12.4415983542131","12.5991128041043","12.5416530192601","14.7595853849802","15.8421732201128","16.423503838258","17.4276568748553","18.4176808112954","19.3154592731002","20.1824722239687","20.8451483565962","20.7066395152255","18.7802291262285","20.5053332740046","21.37881429118","19.9617807356639","20.9270297816864","21.6790330737429","20.5581871496229","21.6309395571065","22.6887274688753","24.0554393516714","23.8520097305016","23.0280034293544","24.9372189676587","25.2442316050265","25.4521827888938","26.789931288705","25.0412445670167","22.5904086088388","25.451454167932","25.6818072747319","27.9251407076789","26.8178325574921","26.6416888435618","28.5792093485096","27.2453020915806","25.8262095962126","25.4442378701391","25.1536350969956","25.2550072106053","25.5869639674322","27.0171846832245","28.8791101170358","30.7071533540091","32.7889391584677","33.0308944113304","34.8059845748576","35.3311133937042","35.8521277957716","36.5977923982895","37.9087699285261","39.1539315555732","41.2143617078298","42.0773917426324","41.0810225977409","40.9487325679396","41.2906119912307","44.6394412702683","42.324816775397","","","","",
"East Asia & Pacific","EAS","Domestic credit to private sector by banks (% of GDP)","FD.AST.PRVT.GD.ZS","","","48.9278789356587","53.4581635164653","53.2496423481555","","57.7320275492728","58.4411753103245","57.8838832367909","58.5534766244125","78.3858078470438","86.5030438289275","95.8786347695341","96.5751638320867","89.7712085915007","92.2328603957605","92.6594805762523","92.7559801804628","95.5140220242251","95.0409767688771","91.5263885304627","93.0845778806133","94.2617373283038","100.369868747397","102.462123921584","101.691969249029","113.754524826191","126.372635756571","131.990015051337","134.726170884108","137.174256448774","137.036850688267","139.589216417775","143.450606328945","143.715599546788","141.575430180948","137.798439004841","144.712456055863","152.188998795896","151.982027284195","147.394609933028","102.807311824572","100.548183798143","100.10234832918","97.2706988561062","98.7637946821139","99.592082893259","99.9985526735628","99.939304445214","109.332418536305","108.266173457703","107.860768481664","111.338789188994","116.890099975034","121.52716874296","129.141543661555","131.118405865287","131.772708353281","134.647734399265","139.724498998487","154.17033546039","153.430122065408","158.598437056781","162.757389531175","166.042455714873","",
"Europe & Central Asia (excluding high income)","ECA","Domestic credit to private sector by banks (% of GDP)","FD.AST.PRVT.GD.ZS","17.6505139500734","12.7260083449235","14.1095890410959","14.0557939914163","14.7017892644135","16.2116991643454","17.0055161544523","17.6704545454545","18.6031746031746","20.1027397260274","20.6330788804071","18.8824742268041","20.3296437218955","20.9494505494505","19.6615570794675","21.3836487744338","22.1868318756074","21.9521916122314","17.4545799354552","14.69281163381","13.5883837418221","16.6466649791166","18.4828825222546","20.7604021343612","17.8464433948111","17.4258808109302","19.6541456128021","","","","","","13.1583837146508","16.9099116619438","14.5597609993282","10.7670499236471","13.1077317791916","15.6504272601733","15.3887745935856","15.3308941859084","16.3498857154001","14.7313657772092","14.4254183163842","15.6364175221378","18.1252450035131","23.1363343194848","28.5088954893969","34.2650539024881","38.0511498008293","39.7418274441892","41.9576223396877","43.1226987769459","43.9055806342924","47.257836182932","48.8450894226799","50.4601764270328","51.8619282471563","50.3605128305471","46.9172798988111","45.0821102390515","50.5098890576449","46.5524035467312","38.1587062885428","35.8819550741344","32.9893595616984","",
"Europe & Central Asia","ECS","Domestic credit to private sector by banks (% of GDP)","FD.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.5606333386314","89.0291544647907","90.2598767289262","92.0384017514763","95.3911428381041","99.0055053144097","103.697373642349","105.65262789974","108.962750076021","105.046250696632","101.05036225454","98.652618366776","95.9244477329561","93.6212786367904","93.0828111608713","92.4136510743574","87.8365733721748","86.8155595976969","85.8696054535758","94.0207056000143","88.704776896957","85.5778792594274","80.0839810610465","77.2968618413128","",
"Ecuador","ECU","Domestic credit to private sector by banks (% of GDP)","FD.AST.PRVT.GD.ZS","10.8949922385305","10.2887982762169","11.1771527292698","9.74028144888437","9.01046364397614","8.57816017199351","8.6189251465625","9.64475397786843","11.1308153647717","10.0151896292605","9.02405062052362","10.4991100294235","10.4206050633388","10.735522084172","9.20529355546068","10.3765917341046","11.29807475401","11.6792747994045","12.7057737962422","12.7730280354742","12.4436697414634","12.6960568270766","13.8556146242777","16.4606686750744","18.2199222829927","16.1989989541957","15.0263252228437","14.3037247178674","9.9138178838431","8.68953635687261","8.89438288788984","9.02141520152984","9.74642733936291","15.1682201004498","20.478189516568","22.0615177275249","22.1765241070557","23.9468761728198","21.9049142666798","22.4113020073388","27.1903237095413","25.3446882882408","18.9300126953452","17.4301751824176","19.4549234581885","20.9172312744091","21.6094010426003","22.5107663235118","22.7371733446421","23.0647892075108","24.9895346868437","25.3713387103096","26.1390750022727","26.096036905081","26.863846005104","27.7886974858995","29.4035513946028","32.2154780292119","35.9937978931523","40.0966840443538","46.2748147083153","47.4834083992926","50.3398006120924","52.7207678928593","54.6197673361624","",
"Egypt, Arab Rep.","EGY","Domestic credit to private sector by banks (% of GDP)","FD.AST.PRVT.GD.ZS","16.9306389950847","16.6304625606951","17.1108252159529","16.9184290030211","15.7802197802198","14.6766718163761","13.4053081421502","12.5966545684078","14.1591177628988","14.7405922957025","11.9096701649175","12.3559558017596","11.8206332879264","10.2677007755817","13.2173169139332","16.6000829156145","17.1016913760702","18.7176457691324","18.3207435157322","18.9957508878742","13.9363765430743","25.8951082676564","24.7087638047738","25.8481203007519","26.2158227848101","27.1986595174263","29.2242630385488","28.895145631068","28.1332792207792","26.5301298701299","25.5256784968685","22.0586311111111","22.2704529115744","23.7657860824742","27.9036571428571","32.7338235294118","36.5343940714908","39.6936066190297","46.5550104384134","52.0018205461638","51.9532784475154","54.9311402286033","54.6553972024281","53.897628742515","54.0429142798269","51.1654340531105","49.2909797353084","45.5152215665951","42.7975137803462","36.0927133507004","33.0722952214189","31.1549232899382","27.388449729504","26.2224394958043","25.6066805392918","26.316393760305","34.1348626252639","27.0698246737254","24.2952790707642","22.8487308972763","25.7894742547866","28.2307543894277","30.847002116672","29.2578215393464","27.5692279729149","",
"Euro area","EMU","Domestic credit to private sector by banks (% of GDP)","FD.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.9792529088736","88.1039973132993","88.9857285661511","90.0928997423467","94.6417800945916","98.2343725280645","101.215976878383","103.072106973229","105.552397601346","102.773251787592","100.821913423091","98.8320619898419","95.8179803225012","91.6668617742621","88.9636065784305","87.7269532705777","86.2016363698328","84.8017217808769","84.0793129121614","92.1201022596627","87.3753934872031","83.4397199810227","78.2899718048315","75.8551461962078","",
"Eritrea","ERI","Domestic credit to private sector by banks (% of GDP)","FD.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.0146243883978","33.2942657533004","33.1569438318638","45.1015753151733","31.5967239383958","26.8195987153122","27.6370906534872","26.4807409145381","27.6631095594209","25.5520996132118","26.0575146392292","25.1030714627264","20.2101410006934","21.5324638912603","16.2286966415841","19.3073629036614","17.2254406663433","15.8578260542556","15.5510346448241","18.9984175919818","","","","","","","","","","","",
"Spain","ESP","Domestic credit to private sector by banks (% of GDP)","FD.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.9394409772958","99.2929603794007","106.544052882645","115.928325847413","135.871253994626","156.580256642945","167.635941463016","170.743020696995","173.382324159591","171.30776265034","167.009703468733","157.416087817723","145.742318057197","129.341767497731","118.20070057179","110.603517289466","104.413584678605","97.8516443450171","93.4379561461582","105.624708868292","96.2196695357409","86.028986897678","76.4840318315138","72.403893798649","",
"Estonia","EST","Domestic credit to private sector by banks (% of GDP)","FD.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.263211576482","56.5483477858333","76.2052596376597","83.7303592215246","89.6508209136549","101.354731512562","92.7704319821655","77.6974740615692","72.2027888223515","68.5375028876915","66.1950212073508","67.4650306257923","68.0924238041091","62.5716628545863","60.748593942948","58.2254963400439","62.4567267312529","59.284692839829","57.2216792149688","57.6584901240216","60.5329124780565","",
"Ethiopia","ETH","Domestic credit to private sector by banks (% of GDP)","FD.AST.PRVT.GD.ZS","0.544827291383113","0.466948987073388","0.453731369700999","2.80748716096314","3.17519647698488","3.15370576062068","3.56503322352152","3.56801347571762","3.96282543506534","4.30684521012687","5.08157596420621","5.20924529875301","5.48540128753925","5.53148983677155","5.75715141231063","4.9009503009339","4.56053016368064","4.8563547723273","5.87512450847033","3.01750438966129","1.98952168391567","2.37412804011485","2.36336174363458","2.1265212637523","2.10199378554162","1.85707157270998","1.79543104654079","2.30988581082942","1.66567884606396","1.59906236167661","1.58214336299026","1.43847572438619","2.07157691398828","3.49087755189805","4.84114685389972","7.54482335944397","11.6492618227706","13.996200855524","15.7643606067517","18.9197267982979","17.6238595320792","17.7785423778336","17.9781131855326","17.495611819166","16.5272567666814","18.8596802473433","20.4462555675954","18.5221491075519","17.6446474698149","","","","","","","","","","","","","","","","","",
"European Union","EUU","Domestic credit to private sector by banks (% of GDP)","FD.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.9981388646244","85.7489452395553","86.7644940822245","88.1450699747561","92.4236725958945","96.0210428211248","99.2796925135484","101.311655552485","104.238739267963","101.608548342076","99.8604322818282","98.1393507633464","95.5366438376042","91.6744965552853","88.9867008050209","87.9377982702824","86.3200608837292","84.8550376732266","83.9095918411583","91.2427854020713","86.8085153446726","82.495039437442","77.1755220599607","74.3135473239522","",
"Fragile and conflict affected situations","FCS","Domestic credit to private sector by banks (% of GDP)","FD.AST.PRVT.GD.ZS","9.99223649242599","9.67890524774836","9.8059648713907","8.3221526727221","8.98028787346177","9.25009105603181","9.1997130571375","9.39594440840421","9.0998554247488","8.74809580691714","8.46999112360852","8.95890843470232","9.55288469312758","10.3709252112897","9.36251549518654","12.1290970613871","12.8735405569076","14.6476280202654","16.4901976739064","14.9550525873771","14.8139055706713","12.1843327135454","12.9824979153289","15.4501632501569","14.3539010424543","14.0496636700242","17.1957629932787","","","","","12.1915257517379","11.6507357417344","10.7700871023609","10.5797534023077","9.68555049109457","9.45761412219436","11.0237741694041","12.1564745577633","14.8410115532032","13.6117292069801","14.6696758707573","14.6167419524134","14.3328800171754","13.0312731380824","13.6058140403033","15.4551992985942","20.024985062444","22.8193803680385","22.7947876148638","19.3075952817734","18.7129493090519","18.9406368285094","20.2634472804121","20.3016450624038","19.7623901505795","20.5026074629643","18.7171130516785","13.5029983381634","11.6135643869233","13.1047968450277","11.6212808122618","11.4007079166808","13.7394969730941","","",
"Finland","FIN","Domestic credit to private sector by banks (% of GDP)","FD.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.5812671024794","55.4134733751634","60.2798687003177","63.7283373545587","69.2504827954769","73.4098495322832","76.2791418750234","80.1037821809702","86.1875808182243","87.9370917420953","89.4401861829956","92.0096018524988","93.2372467407382","93.2928517645916","94.9279706173403","94.6851662131404","93.7509456801331","94.477048791531","95.5194157254379","100.570251325157","98.5837982987892","94.6959250004697","91.9053832170293","90.8647173715317","",
"Fiji","FJI","Domestic credit to private sector by banks (% of GDP)","FD.AST.PRVT.GD.ZS","","11.259418729817","9.68135245901639","9.13326848249027","9.04946043165468","9.90068493150685","10.2464494569758","9.79051987767584","11.2373113854595","11.2002510985562","12.3842544316997","14.5271354412459","15.460773057788","17.0449254966227","16.7866666666667","13.908070073245","16.4043382859687","18.1031744144104","18.1132156080889","19.7025346162873","19.1823707245735","22.0874053030303","22.0861325669122","24.1034823933214","25.4693797537834","26.6206320267396","25.1478415543545","26.8639093639094","25.9174225245654","30.8295316765463","34.1605050505051","39.317972575906","38.2261201806183","39.4199801783944","40.4344768246605","40.136923021401","38.9992970005356","33.6005766171792","29.3434921601461","26.139613539236","32.0773171346192","28.4636385348219","39.7453422463334","41.5219259715216","47.3916564345529","54.7986619132936","62.5027856377565","61.9237190832889","64.4449163935691","64.9715896492163","62.6429246269421","57.9425854894364","58.6938374592408","59.0575749231703","57.4020955145778","61.1904360082817","65.6995486213696","67.0129180078722","68.2938350642772","72.0666323598297","87.9132029331809","93.5163443402908","78.4200053340218","74.99977114817","75.9992900768724","",
"France","FRA","Domestic credit to private sector by banks (% of GDP)","FD.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.3660995997081","76.5079746437337","75.9431226826294","76.959204890114","80.3112764767946","84.3196891389306","88.9392682081926","92.6045868248121","95.0645616306552","95.8136795554436","96.6163620011702","96.5647580861383","95.8633800361157","93.9023038648568","94.9327464829679","96.7768804928285","99.7601541750693","102.165152646548","104.415298896459","121.058439887361","116.248567691996","114.649668808995","108.403679903515","103.90811685017","",
"Faroe Islands","FRO","Domestic credit to private sector by banks (% of GDP)","FD.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Domestic credit to private sector by banks (% of GDP)","FD.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.8149406633522","27.7728523555074","28.4392395043457","30.3056612974342","32.5733740158051","31.1802033525798","29.5730263445511","21.273754515031","16.6208852830929","18.3307916258715","20.1158942578119","21.0882832785147","21.3950762485095","20.2537737195357","21.5193914492829","21.0353841252286","19.7845904656692","19.5992989657358","19.9284813954265","21.5233388819611","23.2949098202818","23.1375384615385","23.2487465181059","20.3227040816327","22.8672588832487","24.1698437688974","23.4273633503821","","","","",
"Gabon","GAB","Domestic credit to private sector by banks (% of GDP)","FD.AST.PRVT.GD.ZS","8.21621614515705","10.7260410487488","12.5704202253301","20.2641013726915","15.9705029805462","13.9459459459459","14.4702010712253","14.1916167664671","14.7462236635875","15.6421025036554","17.7631245222068","18.5451950523311","22.8359447004608","20.5642458100559","13.1199892386333","14.4102508650519","13.8708107356418","18.0692552883222","24.1064540059347","19.1365187713311","15.7692988275824","16.2925202476417","15.5585835645555","17.72854600325","16.1824315640663","20.2063312229257","28.5342326291677","29.7400385127547","16.7483582683015","15.4787719955073","12.9223127236826","14.6340279267629","10.9443611257482","10.3152517572052","6.75599656583784","7.92178409825469","6.5893298544356","8.68058280531343","10.7795085066163","9.96367119470568","8.69655229754448","12.5213235669856","12.3109535557091","11.5183478998664","9.270946511217","8.46361766400408","9.55302311116021","9.95222909903567","8.65169762450355","10.0802300441654","8.19334768765331","9.5101923182079","11.277604683974","14.9843075081501","14.5129545243478","14.4850422488408","13.7948044419319","10.2541292695385","13.0543759675543","13.3495231063326","","","","","","",
